"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C1936","26~CloneInstance","C267","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1201","5","1213","6","1","3","19","13","1","0"
"C1940","31~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1184","5","1199","25","1","3","22","16","1","0"
"C3867","304~CloneInstance","C884","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1180","3","1214","4","1","5","18","35","1","1"
"C3859","300~CloneInstance","C881","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1216","3","1225","4","1","2","29","10","1","0"
"C3860","301~CloneInstance","C881","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1238","3","1247","4","1","2","15","10","1","0"
"C4485","421~CloneInstance","C1091","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1389","5","1398","6","1","2","31","10","1","0"
"C4486","422~CloneInstance","C1091","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1401","5","1410","6","1","2","31","10","1","0"
"C3989","332~CloneInstance","C912","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1527","3","1538","4","1","2","43","12","1","0"
"C3990","333~CloneInstance","C912","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1655","3","1666","4","1","2","29","12","1","0"
"C3824","293~CloneInstance","C869","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","118","3","128","4","1","2","14","11","1","0"
"C3825","294~CloneInstance","C869","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","130","3","140","4","1","2","14","11","1","0"
"C2299","96~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","178","5","193","6","1","4","18","16","1","0"
"C2675","198~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","179","5","188","6","1","3","16","10","1","0"
"C2301","99~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","199","5","214","6","1","4","18","16","1","0"
"C2677","201~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","200","5","209","6","1","3","16","10","1","0"
"C3157","220~CloneInstance","C634","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","492","5","509","53","1","1","17","18","1","0"
"C3158","221~CloneInstance","C634","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","529","5","546","53","1","1","17","18","1","0"
"C3826","295~CloneInstance","C869","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","561","3","571","4","1","2","14","11","1","0"
"C1952","36~CloneInstance","C272","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","598","6","1","5","18","20","1","0"
"C2173","49~CloneInstance","C320","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","577","5","598","6","1","5","20","22","1","0"
"C2295","91~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","578","5","598","6","1","5","19","21","1","0"
"C2650","171~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","593","6","1","4","17","15","1","0"
"C2659","181~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","588","6","1","3","16","10","1","0"
"C2660","182~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","589","5","598","6","1","3","16","10","1","0"
"C3805","287~CloneInstance","C865","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","574","5","583","6","1","2","17","10","1","0"
"C3807","290~CloneInstance","C866","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","601","3","612","4","1","2","14","12","1","0"
"C3808","291~CloneInstance","C866","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","614","3","625","4","1","2","14","12","1","0"
"C3806","288~CloneInstance","C865","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","628","5","637","6","1","2","14","10","1","0"
"C3320","223~CloneInstance","C689","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","130","52","139","4","1","1","29","10","1","0"
"C3321","224~CloneInstance","C689","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","152","27","161","4","1","1","29","10","1","0"
"C4192","370~CloneInstance","C964","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","152","5","161","51","1","1","83","10","1","0"
"C4193","371~CloneInstance","C964","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","166","5","175","79","1","1","87","10","1","0"
"C4194","372~CloneInstance","C964","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","195","5","204","79","1","1","85","10","1","0"
"C4169","367~CloneInstance","C956","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","45","4","54","5","1","1","80","10","1","0"
"C4170","368~CloneInstance","C956","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","56","4","65","5","1","1","80","10","1","0"
"C4199","374~CloneInstance","C966","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","136","5","147","23","1","1","84","12","1","0"
"C4200","375~CloneInstance","C966","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","153","5","164","23","1","1","85","12","1","0"
"C3735","281~CloneInstance","C844","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","434","3","444","4","1","1","26","11","1","0"
"C3736","282~CloneInstance","C844","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","458","3","468","4","1","1","26","11","1","0"
"C3795","284~CloneInstance","C862","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","42","3","52","4","1","1","32","11","1","0"
"C3796","285~CloneInstance","C862","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","61","3","71","4","1","1","32","11","1","0"
"C4395","409~CloneInstance","C1049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","162","5","172","58","1","1","31","11","1","0"
"C4396","410~CloneInstance","C1049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","179","5","189","58","1","1","32","11","1","0"
"C4127","358~CloneInstance","C942","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","241","3","250","4","1","1","17","10","1","0"
"C4128","359~CloneInstance","C942","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","305","3","314","4","1","1","17","10","1","0"
"C4119","351~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","349","3","361","4","1","3","15","13","1","0"
"C4120","352~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","375","3","387","4","1","3","15","13","1","0"
"C4121","353~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","409","3","421","4","1","3","15","13","1","0"
"C4122","354~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","435","3","447","4","1","3","15","13","1","0"
"C4123","355~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","469","3","481","4","1","3","15","13","1","0"
"C4124","356~CloneInstance","C940","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","495","3","507","4","1","3","15","13","1","0"
"C3575","244~CloneInstance","C784","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","738","5","747","6","1","3","28","10","1","0"
"C3576","245~CloneInstance","C784","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","748","5","757","6","1","3","28","10","1","0"
"C4162","364~CloneInstance","C954","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","35","3","44","4","1","1","31","10","1","0"
"C4163","365~CloneInstance","C954","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","105","3","114","4","1","1","31","10","1","0"
"C4215","377~CloneInstance","C974","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","209","3","219","4","1","2","17","11","1","0"
"C4216","378~CloneInstance","C974","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","255","3","265","4","1","2","17","11","1","0"
"C4372","397~CloneInstance","C1038","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","45","3","54","4","1","1","4","10","1","0"
"C3616","260~CloneInstance","C798","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","56","3","65","4","1","3","5","10","1","0"
"C3618","263~CloneInstance","C799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","67","3","88","4","1","10","6","22","1","0"
"C3495","236~CloneInstance","C739","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","66","7","85","22","1","6","30","20","1","0"
"C3497","239~CloneInstance","C740","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","99","7","120","22","1","8","28","22","1","0"
"C3494","235~CloneInstance","C739","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","75","9","94","24","1","6","30","20","1","0"
"C3496","238~CloneInstance","C740","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","113","9","134","24","1","8","29","22","1","0"
"C1903","15~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","64","11","74","10","1","6","0","11","1","0"
"C1904","16~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","313","9","323","8","1","6","17","11","1","0"
"C4345","386~CloneInstance","C1027","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","74","13","83","14","1","5","6","10","1","0"
"C4346","387~CloneInstance","C1027","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","99","13","108","14","1","5","4","10","1","0"
"C3449","230~CloneInstance","C720","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java","200","7","215","8","1","3","124","16","1","1"
"C2943","207~CloneInstance","C552","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/DateTypeAdapter.java","78","60","89","4","1","4","14","12","1","0"
"C3595","257~CloneInstance","C793","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","223","3","235","4","1","3","95","13","1","0"
"C3596","258~CloneInstance","C793","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","237","3","249","4","1","3","175","13","1","1"
"C3647","269~CloneInstance","C808","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","101","3","111","4","1","3","131","11","1","1"
"C3648","270~CloneInstance","C808","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","120","3","130","4","1","3","131","11","1","1"
"C2687","204~CloneInstance","C485","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","846","55","858","4","1","2","19","13","1","0"
"C2688","205~CloneInstance","C485","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","861","38","873","4","1","2","19","13","1","0"
"C1943","34~CloneInstance","C270","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","54","5","64","6","1","3","19","11","1","0"
"C2292","86~CloneInstance","C344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","53","5","64","6","1","3","20","12","1","0"
"C1956","40~CloneInstance","C272","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","233","6","1","5","20","20","1","0"
"C1957","41~CloneInstance","C272","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","253","6","1","5","20","20","1","0"
"C1958","42~CloneInstance","C272","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","286","6","1","5","20","20","1","0"
"C1960","45~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","238","6","1","6","21","25","1","0"
"C1961","46~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","239","5","263","6","1","6","21","25","1","0"
"C1962","47~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","291","6","1","6","21","25","1","0"
"C2174","50~CloneInstance","C320","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","264","5","286","6","1","5","22","23","1","0"
"C2293","88~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","243","6","1","7","23","31","1","0"
"C2294","89~CloneInstance","C345","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","296","6","1","7","23","32","1","0"
"C2297","93~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","213","5","233","6","1","5","21","21","1","0"
"C2298","94~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","265","5","286","6","1","5","21","22","1","0"
"C2642","163~CloneInstance","C473","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","264","25","1","5","21","21","1","0"
"C2644","166~CloneInstance","C474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","298","23","1","5","22","22","1","0"
"C2645","168~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","243","6","1","7","22","30","1","0"
"C2646","169~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","296","6","1","7","22","30","1","0"
"C2654","175~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","228","6","1","4","19","15","1","0"
"C2655","176~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","229","5","243","6","1","4","19","15","1","0"
"C2656","177~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","258","6","1","4","19","15","1","0"
"C2657","178~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","281","6","1","4","19","15","1","0"
"C2658","179~CloneInstance","C479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","282","5","296","6","1","4","19","15","1","0"
"C2667","189~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","214","5","223","6","1","3","18","10","1","0"
"C2668","190~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","224","5","233","6","1","3","18","10","1","0"
"C2669","191~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","234","5","243","6","1","3","18","10","1","0"
"C2670","192~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","244","5","253","6","1","3","18","10","1","0"
"C2671","193~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","254","5","263","6","1","3","18","10","1","0"
"C2672","194~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","267","5","276","6","1","3","18","10","1","0"
"C2673","195~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","277","5","286","6","1","3","18","10","1","0"
"C2674","196~CloneInstance","C480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","287","5","296","6","1","3","18","10","1","0"
"C2300","97~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","137","5","152","6","1","4","35","16","1","0"
"C2676","199~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","138","5","147","6","1","3","33","10","1","0"
"C2302","100~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","158","5","173","6","1","4","35","16","1","0"
"C2678","202~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","159","5","168","6","1","3","33","10","1","0"
"C4405","415~CloneInstance","C1054","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","772","5","782","6","1","3","7","11","1","0"
"C3620","266~CloneInstance","C800","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedHashTreeMap.java","811","5","822","6","1","3","3","12","1","0"
"C4406","416~CloneInstance","C1054","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","538","5","548","6","1","3","7","11","1","0"
"C3621","267~CloneInstance","C800","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","577","5","588","6","1","3","3","12","1","0"
"C3666","272~CloneInstance","C816","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","219","5","230","6","1","3","19","12","1","0"
"C3667","273~CloneInstance","C816","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","297","5","308","6","1","3","19","12","1","0"
"C3668","275~CloneInstance","C817","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","411","5","421","6","1","3","19","11","1","0"
"C3669","276~CloneInstance","C817","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","429","5","439","6","1","3","19","11","1","0"
"C4384","404~CloneInstance","C1043","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","67","5","106","6","1","6","11","40","1","1"
"C1206","5~CloneInstance","C124","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","248","13","259","39","1","1","10","12","1","0"
"C4386","407~CloneInstance","C1044","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java","126","13","146","34","1","3","58","21","1","0"
"C4373","398~CloneInstance","C1038","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","127","5","136","6","1","1","68","10","1","0"
"C3617","261~CloneInstance","C798","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","138","5","147","6","1","3","5","10","1","0"
"C3619","264~CloneInstance","C799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/common/TestTypes.java","149","5","170","6","1","10","6","22","1","0"
"C3401","226~CloneInstance","C708","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java","122","5","133","6","1","1","69","12","1","0"
"C2325","102~CloneInstance","C359","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","309","7","327","8","1","5","18","19","1","0"
"C2326","103~CloneInstance","C359","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","329","7","347","8","1","5","18","19","1","0"
"C2625","159~CloneInstance","C468","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","427","7","440","8","1","7","8","14","1","0"
