"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L9693","gson","com.google.gson.functional.JavaUtilConcurrentAtomicTest.gson;Lcom/google/gson/Gson;","L9690","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java","35","3","35","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9714","gson","com.google.gson.functional.JavaUtilTest.gson;Lcom/google/gson/Gson;","L9711","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilTest.java","30","3","30","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10282","gson","com.google.gson.functional.JsonParserTest.gson;Lcom/google/gson/Gson;","L10279","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonParserTest.java","45","3","45","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10309","gson","com.google.gson.functional.JsonTreeTest.gson;Lcom/google/gson/Gson;","L10306","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonTreeTest.java","21","3","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10336","gson","com.google.gson.functional.LeniencyTest.gson;Lcom/google/gson/Gson;","L10333","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/LeniencyTest.java","31","3","31","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10454","gson","com.google.gson.functional.MapTest.gson;Lcom/google/gson/Gson;","L10451","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MapTest.java","55","3","55","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10898","gson","com.google.gson.functional.MoreSpecificTypeSerializationTest.gson;Lcom/google/gson/Gson;","L10895","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java","36","3","36","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11024","builder","com.google.gson.functional.NamingPolicyTest.builder;Lcom/google/gson/GsonBuilder;","L11021","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NamingPolicyTest.java","37","3","37","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11094","gsonBuilder","com.google.gson.functional.NullObjectAndFieldTest.gsonBuilder;Lcom/google/gson/GsonBuilder;","L11091","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NullObjectAndFieldTest.java","43","3","43","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11199","gson","com.google.gson.functional.ObjectTest.gson;Lcom/google/gson/Gson;","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","57","3","57","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11200","oldTimeZone","com.google.gson.functional.ObjectTest.oldTimeZone;Ljava/util/TimeZone;","L11196","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","58","3","58","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11397","gson","com.google.gson.functional.ParameterizedTypesTest.gson;Lcom/google/gson/Gson;","L11394","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","46","3","46","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11689","DEBUG","com.google.gson.functional.PrettyPrintingTest.DEBUG;Z","L11686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","41","3","41","46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11690","gson","com.google.gson.functional.PrettyPrintingTest.gson;Lcom/google/gson/Gson;","L11686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","43","3","43","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11727","gson","com.google.gson.functional.PrimitiveCharacterTest.gson;Lcom/google/gson/Gson;","L11724","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveCharacterTest.java","30","3","30","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11735","gson","com.google.gson.functional.PrimitiveTest.gson;Lcom/google/gson/Gson;","L11732","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11893","gson","com.google.gson.functional.PrintFormattingTest.gson;Lcom/google/gson/Gson;","L11890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrintFormattingTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11910","gson","com.google.gson.functional.RawSerializationTest.gson;Lcom/google/gson/Gson;","L11907","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RawSerializationTest.java","33","3","33","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11970","gson","com.google.gson.functional.ReadersWritersTest.gson;Lcom/google/gson/Gson;","L11967","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ReadersWritersTest.java","43","3","43","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12010","gson","com.google.gson.functional.RuntimeTypeAdapterFactoryFunctionalTest.gson;Lcom/google/gson/Gson;","L12007","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RuntimeTypeAdapterFactoryFunctionalTest.java","42","3","42","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12120","JSON_NON_EXECUTABLE_PREFIX","com.google.gson.functional.SecurityTest.JSON_NON_EXECUTABLE_PREFIX;Ljava/lang/String;","L12117","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SecurityTest.java","34","3","34","69","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12122","gsonBuilder","com.google.gson.functional.SecurityTest.gsonBuilder;Lcom/google/gson/GsonBuilder;","L12117","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SecurityTest.java","36","3","36","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12136","gson","com.google.gson.functional.SerializedNameTest.gson;Lcom/google/gson/Gson;","L12134","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/SerializedNameTest.java","24","3","24","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12154","miniGson","com.google.gson.functional.StreamingTypeAdaptersTest.miniGson;Lcom/google/gson/Gson;","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","39","3","39","54","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12155","truckAdapter","com.google.gson.functional.StreamingTypeAdaptersTest.truckAdapter;Lcom/google/gson/TypeAdapter;","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","40","3","40","78","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12163","mapAdapter","com.google.gson.functional.StreamingTypeAdaptersTest.mapAdapter;Lcom/google/gson/TypeAdapter;","L12152","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","41","3","42","70","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12295","gson","com.google.gson.functional.StringTest.gson;Lcom/google/gson/Gson;","L12292","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StringTest.java","14","3","14","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12320","gson","com.google.gson.functional.ThrowableFunctionalTest.gson;Lcom/google/gson/Gson;","L12318","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ThrowableFunctionalTest.java","13","3","13","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12347","STUDENT1_ID","com.google.gson.functional.TreeTypeAdaptersTest.STUDENT1_ID;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","42","3","42","86","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12357","STUDENT2_ID","com.google.gson.functional.TreeTypeAdaptersTest.STUDENT2_ID;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","43","3","43","86","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12358","STUDENT1","com.google.gson.functional.TreeTypeAdaptersTest.STUDENT1;Lcom/google/gson/functional/TreeTypeAdaptersTest$Student;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","44","3","44","77","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12360","STUDENT2","com.google.gson.functional.TreeTypeAdaptersTest.STUDENT2;Lcom/google/gson/functional/TreeTypeAdaptersTest$Student;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","45","3","45","78","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12362","TYPE_COURSE_HISTORY","com.google.gson.functional.TreeTypeAdaptersTest.TYPE_COURSE_HISTORY;Ljava/lang/reflect/Type;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","46","3","47","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12377","COURSE_ID","com.google.gson.functional.TreeTypeAdaptersTest.COURSE_ID;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","48","3","49","64","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12382","gson","com.google.gson.functional.TreeTypeAdaptersTest.gson;Lcom/google/gson/Gson;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","51","3","51","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12383","course","com.google.gson.functional.TreeTypeAdaptersTest.course;Lcom/google/gson/functional/TreeTypeAdaptersTest$Course;","L12344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","52","3","52","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12732","gson","com.google.gson.functional.UncategorizedTest.gson;Lcom/google/gson/Gson;","L12729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","42","3","42","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12797","A","com.google.gson.functional.VersioningTest.A;I","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","33","3","33","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12798","B","com.google.gson.functional.VersioningTest.B;I","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","34","3","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12799","C","com.google.gson.functional.VersioningTest.C;I","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","35","3","35","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12800","D","com.google.gson.functional.VersioningTest.D;I","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","36","3","36","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12801","builder","com.google.gson.functional.VersioningTest.builder;Lcom/google/gson/GsonBuilder;","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","38","3","38","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12892","a","com.google.gson.GsonBuilderTest$HasModifiers.a;Ljava/lang/String;","L12885","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","71","5","71","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12893","b","com.google.gson.GsonBuilderTest$HasModifiers.b;Ljava/lang/String;","L12885","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","72","5","72","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12894","c","com.google.gson.GsonBuilderTest$HasModifiers.c;Ljava/lang/String;","L12885","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","73","5","73","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12895","d","com.google.gson.GsonBuilderTest$HasModifiers.d;Ljava/lang/String;","L12885","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","74","5","74","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12902","a","com.google.gson.GsonBuilderTest$HasTransients.a;Ljava/lang/String;","L12897","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","85","5","85","30","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12983","a","com.google.gson.GsonTypeAdapterTest$Abstract.a;Ljava/lang/String;","L12981","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","108","5","108","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12989","b","com.google.gson.GsonTypeAdapterTest$Concrete.b;Ljava/lang/String;","L12984","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","112","5","112","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13232","COLLECTION_SIZE","com.google.gson.metrics.PerformanceTest.COLLECTION_SIZE;I","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","41","3","41","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13233","NUM_ITERATIONS","com.google.gson.metrics.PerformanceTest.NUM_ITERATIONS;I","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","43","3","43","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13234","gson","com.google.gson.metrics.PerformanceTest.gson;Lcom/google/gson/Gson;","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","45","3","45","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13387","DEFAULT_VALUE","com.google.gson.metrics.BagOfPrimitives.DEFAULT_VALUE;J","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","24","3","24","46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13388","longValue","com.google.gson.metrics.BagOfPrimitives.longValue;J","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","25","3","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13389","intValue","com.google.gson.metrics.BagOfPrimitives.intValue;I","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","26","3","26","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13390","booleanValue","com.google.gson.metrics.BagOfPrimitives.booleanValue;Z","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","27","3","27","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13391","stringValue","com.google.gson.metrics.BagOfPrimitives.stringValue;Ljava/lang/String;","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","28","3","28","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13415","gson","com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.gson;Lcom/google/gson/Gson;","L13412","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","36","3","36","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13416","json","com.google.gson.metrics.BagOfPrimitivesDeserializationBenchmark.json;Ljava/lang/String;","L13412","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","37","3","37","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13443","LIST_TYPE","com.google.gson.metrics.CollectionsDeserializationBenchmark.LIST_TYPE;Ljava/lang/reflect/Type;","L13440","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","38","3","38","92","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13452","gson","com.google.gson.metrics.CollectionsDeserializationBenchmark.gson;Lcom/google/gson/Gson;","L13440","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","39","3","39","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13453","json","com.google.gson.metrics.CollectionsDeserializationBenchmark.json;Ljava/lang/String;","L13440","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","40","3","40","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13477","document","com.google.gson.metrics.ParseBenchmark.document;Lcom/google/gson/metrics/ParseBenchmark$Document;","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","51","3","51","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13481","api","com.google.gson.metrics.ParseBenchmark.api;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","52","3","52","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13593","text","com.google.gson.metrics.ParseBenchmark.text;[C","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","102","3","102","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13594","parser","com.google.gson.metrics.ParseBenchmark.parser;Lcom/google/gson/metrics/ParseBenchmark$Parser;","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","103","3","103","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13783","gson","com.google.gson.metrics.SerializationBenchmark.gson;Lcom/google/gson/Gson;","L13780","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/SerializationBenchmark.java","33","3","33","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13784","bag","com.google.gson.metrics.SerializationBenchmark.bag;Lcom/google/gson/metrics/BagOfPrimitives;","L13780","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/SerializationBenchmark.java","34","3","34","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13785","pretty","com.google.gson.metrics.SerializationBenchmark.pretty;Z","L13780","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/SerializationBenchmark.java","35","3","36","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13842","name","com.google.gson.MixedStreamTest$Car.name;Ljava/lang/String;","L13799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/MixedStreamTest.java","218","5","218","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13843","color","com.google.gson.MixedStreamTest$Car.color;I","L13799","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/MixedStreamTest.java","219","5","219","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13888","a","com.google.gson.ObjectTypeAdapterTest$RuntimeType.a;Ljava/lang/Object;","L13880","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ObjectTypeAdapterTest.java","60","5","60","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13889","b","com.google.gson.ObjectTypeAdapterTest$RuntimeType.b;Ljava/lang/Object;","L13880","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ObjectTypeAdapterTest.java","61","5","61","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11495","value","com.google.gson.ParameterizedTypeFixtures$MyParameterizedType.value;Ljava/lang/Object;","L11402","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","39","5","39","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13937","instanceOfT","com.google.gson.ParameterizedTypeFixtures$MyParameterizedTypeInstanceCreator.instanceOfT;Ljava/lang/Object;","L11428","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","109","5","109","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14006","gson","com.google.gson.regression.JsonAdapterNullSafeTest.gson;Lcom/google/gson/Gson;","L14004","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/regression/JsonAdapterNullSafeTest.java","27","3","27","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14047","someField","com.google.gson.VersionExclusionStrategyTest$MockObject.someField;I","L14041","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/VersionExclusionStrategyTest.java","52","5","53","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14129","ENUM_TYPE","com.google.gson.protobuf.ProtoTypeAdapter.ENUM_TYPE;Lcom/google/protobuf/Descriptors/FieldDescriptor/Type;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","192","3","193","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14130","mapOfMapOfMethods","com.google.gson.protobuf.ProtoTypeAdapter.mapOfMapOfMethods;Ljava/util/concurrent/ConcurrentMap;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","195","3","196","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14137","enumSerialization","com.google.gson.protobuf.ProtoTypeAdapter.enumSerialization;Lcom/google/gson/protobuf/ProtoTypeAdapter$EnumSerialization;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","198","3","198","53","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14138","protoFormat","com.google.gson.protobuf.ProtoTypeAdapter.protoFormat;LCaseFormat;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","199","3","199","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14139","jsonFormat","com.google.gson.protobuf.ProtoTypeAdapter.jsonFormat;LCaseFormat;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","200","3","200","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14140","serializedNameExtensions","com.google.gson.protobuf.ProtoTypeAdapter.serializedNameExtensions;Ljava/util/Set;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","201","3","201","79","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14141","serializedEnumValueExtensions","com.google.gson.protobuf.ProtoTypeAdapter.serializedEnumValueExtensions;Ljava/util/Set;","L14058","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","202","3","202","88","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L427","TYPE_DECLARATION","com.google.gson.codegen.JavaWriter$Scope.TYPE_DECLARATION;Lcom/google/gson/codegen/JavaWriter$Scope;","L331","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/JavaWriter.java","438","5","438","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L451","ABSTRACT_METHOD","com.google.gson.codegen.JavaWriter$Scope.ABSTRACT_METHOD;Lcom/google/gson/codegen/JavaWriter$Scope;","L331","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/JavaWriter.java","439","5","439","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
