"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C4113","340~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","282","3","291","4","1","2","15","10","1","0"
"C4114","341~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","326","3","335","4","1","2","29","10","1","0"
"C4115","342~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","337","3","346","4","1","2","29","10","1","0"
"C4124","345~CloneInstance","C948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","348","3","357","4","1","1","15","10","1","0"
"C4125","346~CloneInstance","C948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","359","3","368","4","1","1","15","10","1","0"
"C4116","343~CloneInstance","C946","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","370","3","379","4","1","2","29","10","1","0"
"C1977","37~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","418","5","437","6","1","5","46","20","1","0"
"C2318","92~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","417","5","437","6","1","5","47","21","1","0"
"C2669","168~CloneInstance","C476","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","418","5","439","23","1","5","48","22","1","0"
"C2677","175~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","418","5","432","6","1","4","45","15","1","0"
"C2687","186~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","418","5","427","6","1","3","44","10","1","0"
"C2688","187~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","428","5","437","6","1","3","30","10","1","0"
"C4036","332~CloneInstance","C930","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","453","5","462","48","1","2","44","10","1","0"
"C4037","333~CloneInstance","C930","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","513","5","522","51","1","2","43","10","1","0"
"C4031","325~CloneInstance","C928","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","541","3","551","4","1","2","43","11","1","0"
"C4032","326~CloneInstance","C928","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","553","3","563","4","1","2","43","11","1","0"
"C4033","327~CloneInstance","C928","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","581","3","591","4","1","2","43","11","1","0"
"C4034","329~CloneInstance","C929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","597","3","608","4","1","2","43","12","1","0"
"C4035","330~CloneInstance","C929","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","622","3","633","4","1","2","43","12","1","0"
"C1966","33~CloneInstance","C271","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","712","5","722","6","1","3","17","11","1","0"
"C1978","38~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","718","5","737","6","1","5","18","20","1","0"
"C1979","39~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","744","5","763","6","1","5","18","20","1","0"
"C1983","44~CloneInstance","C274","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","718","5","742","6","1","6","19","25","1","0"
"C2313","85~CloneInstance","C344","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","711","5","722","6","1","3","18","12","1","0"
"C2667","165~CloneInstance","C475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","744","5","764","24","1","5","19","21","1","0"
"C2678","176~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","718","5","732","6","1","4","17","15","1","0"
"C2679","177~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","744","5","758","6","1","4","17","15","1","0"
"C2689","188~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","718","5","727","6","1","3","16","10","1","0"
"C2690","189~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","728","5","737","6","1","3","16","10","1","0"
"C2691","190~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","744","5","753","6","1","3","16","10","1","0"
"C2692","191~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","754","5","763","6","1","3","16","10","1","0"
"C3969","316~CloneInstance","C916","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","801","3","819","4","1","3","16","19","1","0"
"C3970","317~CloneInstance","C916","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","835","3","853","4","1","3","16","19","1","0"
"C1525","12~CloneInstance","C154","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","876","5","889","6","1","3","20","14","1","0"
"C1955","21~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","877","5","889","6","1","3","19","13","1","0"
"C1961","28~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","877","5","892","25","1","3","22","16","1","0"
"C3987","322~CloneInstance","C920","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","874","3","898","4","1","4","17","25","1","0"
"C1526","13~CloneInstance","C154","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","919","5","932","6","1","3","20","14","1","0"
"C1956","22~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","920","5","932","6","1","3","19","13","1","0"
"C1962","29~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","920","5","935","25","1","3","22","16","1","0"
"C3988","323~CloneInstance","C920","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","917","3","941","4","1","4","17","25","1","0"
"C3974","319~CloneInstance","C918","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1051","3","1060","4","1","2","15","10","1","0"
"C3975","320~CloneInstance","C918","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1070","3","1079","4","1","2","15","10","1","0"
"C3967","313~CloneInstance","C915","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1081","3","1091","4","1","2","15","11","1","0"
"C3968","314~CloneInstance","C915","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1102","3","1112","4","1","2","15","11","1","0"
"C1341","7~CloneInstance","C142","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1116","5","1130","6","1","3","21","15","1","0"
"C1342","8~CloneInstance","C142","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1133","5","1147","6","1","3","21","15","1","0"
"C1957","23~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1118","5","1130","6","1","3","19","13","1","0"
"C1958","24~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1135","5","1147","6","1","3","19","13","1","0"
"C1963","30~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1118","5","1133","25","1","3","22","16","1","0"
"C3928","306~CloneInstance","C906","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1114","3","1148","4","1","5","18","35","1","1"
"C1343","9~CloneInstance","C142","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1183","5","1197","6","1","3","21","15","1","0"
"C1344","10~CloneInstance","C142","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1200","5","1214","6","1","3","21","15","1","0"
"C1959","25~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1185","5","1197","6","1","3","19","13","1","0"
"C1960","26~CloneInstance","C268","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1202","5","1214","6","1","3","19","13","1","0"
"C1964","31~CloneInstance","C269","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1185","5","1200","25","1","3","22","16","1","0"
"C3929","307~CloneInstance","C906","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1181","3","1215","4","1","5","18","35","1","1"
"C3921","303~CloneInstance","C903","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1217","3","1226","4","1","2","29","10","1","0"
"C3922","304~CloneInstance","C903","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1239","3","1248","4","1","2","15","10","1","0"
"C4545","424~CloneInstance","C1111","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1390","5","1399","6","1","2","31","10","1","0"
"C4546","425~CloneInstance","C1111","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1402","5","1411","6","1","2","31","10","1","0"
"C4051","335~CloneInstance","C934","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1528","3","1539","4","1","2","43","12","1","0"
"C4052","336~CloneInstance","C934","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java","1656","3","1667","4","1","2","29","12","1","0"
"C3886","296~CloneInstance","C891","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","118","3","128","4","1","2","14","11","1","0"
"C3887","297~CloneInstance","C891","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","130","3","140","4","1","2","14","11","1","0"
"C2321","96~CloneInstance","C347","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","178","5","193","6","1","4","18","16","1","0"
"C2701","201~CloneInstance","C483","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","179","5","188","6","1","3","16","10","1","0"
"C2323","99~CloneInstance","C348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","199","5","214","6","1","4","18","16","1","0"
"C2703","204~CloneInstance","C484","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","200","5","209","6","1","3","16","10","1","0"
"C3188","223~CloneInstance","C638","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","492","5","509","53","1","1","17","18","1","0"
"C3189","224~CloneInstance","C638","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","529","5","546","53","1","1","17","18","1","0"
"C3888","298~CloneInstance","C891","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","561","3","571","4","1","2","14","11","1","0"
"C1976","36~CloneInstance","C273","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","598","6","1","5","18","20","1","0"
"C2195","49~CloneInstance","C320","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","577","5","598","6","1","5","20","22","1","0"
"C2317","91~CloneInstance","C346","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","578","5","598","6","1","5","19","21","1","0"
"C2676","174~CloneInstance","C481","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","593","6","1","4","17","15","1","0"
"C2685","184~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","579","5","588","6","1","3","16","10","1","0"
"C2686","185~CloneInstance","C482","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","589","5","598","6","1","3","16","10","1","0"
"C3867","290~CloneInstance","C887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","574","5","583","6","1","2","17","10","1","0"
"C3869","293~CloneInstance","C888","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","601","3","612","4","1","2","14","12","1","0"
"C3870","294~CloneInstance","C888","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","614","3","625","4","1","2","14","12","1","0"
"C3868","291~CloneInstance","C887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java","628","5","637","6","1","2","14","10","1","0"
"C3349","229~CloneInstance","C692","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","131","52","140","4","1","1","29","10","1","0"
"C3350","230~CloneInstance","C692","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","153","27","162","4","1","1","29","10","1","0"
"C4254","373~CloneInstance","C986","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","152","5","161","51","1","1","83","10","1","0"
"C4255","374~CloneInstance","C986","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","166","5","175","79","1","1","87","10","1","0"
"C4256","375~CloneInstance","C986","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","195","5","204","79","1","1","85","10","1","0"
"C4231","370~CloneInstance","C978","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","45","4","54","5","1","1","80","10","1","0"
"C4232","371~CloneInstance","C978","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomSerializerTest.java","56","4","65","5","1","1","80","10","1","0"
"C4261","377~CloneInstance","C988","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","136","5","147","23","1","1","84","12","1","0"
"C4262","378~CloneInstance","C988","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","153","5","164","23","1","1","85","12","1","0"
"C3832","284~CloneInstance","C875","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","434","3","444","4","1","1","26","11","1","0"
"C3833","285~CloneInstance","C875","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","458","3","468","4","1","1","26","11","1","0"
"C3857","287~CloneInstance","C884","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","42","3","52","4","1","1","32","11","1","0"
"C3858","288~CloneInstance","C884","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","61","3","71","4","1","1","32","11","1","0"
"C4461","412~CloneInstance","C1072","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","162","5","172","58","1","1","31","11","1","0"
"C4462","413~CloneInstance","C1072","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","179","5","189","58","1","1","32","11","1","0"
"C4189","361~CloneInstance","C964","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","241","3","250","4","1","1","17","10","1","0"
"C4190","362~CloneInstance","C964","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","305","3","314","4","1","1","17","10","1","0"
"C4181","354~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","349","3","361","4","1","3","15","13","1","0"
"C4182","355~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","375","3","387","4","1","3","15","13","1","0"
"C4183","356~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","409","3","421","4","1","3","15","13","1","0"
"C4184","357~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","435","3","447","4","1","3","15","13","1","0"
"C4185","358~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","469","3","481","4","1","3","15","13","1","0"
"C4186","359~CloneInstance","C962","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","495","3","507","4","1","3","15","13","1","0"
"C3647","247~CloneInstance","C805","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","738","5","747","6","1","3","28","10","1","0"
"C3648","248~CloneInstance","C805","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","748","5","757","6","1","3","28","10","1","0"
"C4224","367~CloneInstance","C976","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","35","3","44","4","1","1","31","10","1","0"
"C4225","368~CloneInstance","C976","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","105","3","114","4","1","1","31","10","1","0"
"C4277","380~CloneInstance","C996","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","209","3","219","4","1","2","17","11","1","0"
"C4278","381~CloneInstance","C996","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","255","3","265","4","1","2","17","11","1","0"
"C4438","400~CloneInstance","C1061","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","45","3","54","4","1","1","4","10","1","0"
"C3691","266~CloneInstance","C821","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitives.java","56","3","65","4","1","3","5","10","1","0"
"C3525","239~CloneInstance","C741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","66","7","85","22","1","6","30","20","1","0"
"C3527","242~CloneInstance","C742","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/BagOfPrimitivesDeserializationBenchmark.java","99","7","120","22","1","8","28","22","1","0"
"C3524","238~CloneInstance","C741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","75","9","94","24","1","6","30","20","1","0"
"C3526","241~CloneInstance","C742","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","113","9","134","24","1","8","29","22","1","0"
"C1924","15~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","64","11","74","10","1","6","0","11","1","0"
"C1925","16~CloneInstance","C261","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/proto/src/main/java/com/google/gson/protobuf/ProtoTypeAdapter.java","313","9","323","8","1","6","17","11","1","0"
"C4407","389~CloneInstance","C1049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","74","13","83","14","1","5","6","10","1","0"
"C4408","390~CloneInstance","C1049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/typeadapters/PostConstructAdapterFactoryTest.java","99","13","108","14","1","5","4","10","1","0"
"C2660","163~CloneInstance","C472","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/typeadapters/RuntimeTypeAdapterFactory.java","220","9","231","51","1","3","55","12","1","0"
"C2970","210~CloneInstance","C554","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/DateTypeAdapter.java","78","60","89","4","1","4","14","12","1","0"
"C3670","263~CloneInstance","C816","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","224","3","236","4","1","3","95","13","1","0"
"C3671","264~CloneInstance","C816","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java","238","3","250","4","1","3","175","13","1","1"
"C3722","272~CloneInstance","C831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","101","3","111","4","1","3","131","11","1","1"
"C3723","273~CloneInstance","C831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java","120","3","130","4","1","3","131","11","1","1"
"C2713","207~CloneInstance","C487","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","846","55","858","4","1","2","19","13","1","0"
"C2714","208~CloneInstance","C487","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java","861","38","873","4","1","2","19","13","1","0"
"C1967","34~CloneInstance","C271","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","54","5","64","6","1","3","19","11","1","0"
