"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L5454","DefaultDateTypeAdapter","com.google.gson.DefaultDateTypeAdapter","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/DefaultDateTypeAdapter.java","44","1","165","2","0.0694698","1","4","1","0.0983607","0.117647","12","12","1","3","2","29","8","2","11","10","20","0.333333","0.12069","14","13","2","4","0.12069","14","1","1","0","0","1","102","122","3","0","3","0","10","0","5","0","17","54","0","12","0","102","122","3","0","3","0","10","0","5","0","17","54","0","12","0","0","0","31","0","2","0","8","1","0","0","0","0","23","0","1","0","0","0","0","0","0"
"L4297","FieldAttributes","com.google.gson.FieldAttributes","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/FieldAttributes.java","36","1","161","2","0","0","0","0","0","0","0","0","1","0","0","10","1","6","9","1","11","1","0.730159","92","92","9","0","0.730159","92","0","0","0","0","0","34","126","1","6","1","6","10","0","8","0","10","11","0","8","0","34","126","1","6","1","6","10","0","8","0","10","11","0","8","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L580","Gson","com.google.gson.Gson","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","105","1","1040","2","0.0469283","1","6","2","0.0235043","0.042471","22","22","3","3","3","76","34","127","789","36","73","0.833333","0.487242","401","388","25","5","0.436344","401","0","0","0","0","0","422","837","30","3","30","3","37","0","29","0","37","232","0","29","0","518","936","31","3","31","3","50","0","42","1","92","292","0","84","1","0","0","113","1","38","2","14","32","6","0","3","0","79","0","5","0","0","0","0","0","11"
"L813","GsonBuilder","com.google.gson.GsonBuilder","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","78","1","627","2","0","0","0","0","0","0","0","0","1","2","1","44","16","56","218","15","42","1","0.647378","358","357","26","0","0.647378","358","0","0","0","0","0","195","550","16","0","16","0","27","0","25","10","27","100","0","25","10","195","550","16","0","16","0","27","0","25","10","27","100","0","25","10","0","0","11","0","9","0","0","5","0","0","1","0","2","1","3","0","0","0","0","0","8"
"L728","JsonArray","com.google.gson.JsonArray","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonArray.java","33","1","384","2","0","0","0","0","0","0","0","0","1","2","2","51","3","20","34","17","47","0.83871","0.533333","176","176","26","5","0.533333","176","1","1","0","0","1","154","352","1","28","1","12","30","0","30","0","51","61","0","51","0","154","352","1","28","1","12","30","0","30","0","51","61","0","51","0","0","0","19","0","4","2","0","2","0","0","0","0","11","0","0","0","0","0","0","0","8"
"L876","JsonElement","com.google.gson.JsonElement","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonElement.java","33","1","322","2","0","0","0","0","0","0","0","0","5","1","1","27","6","102","101","3","25","1","0.681159","188","188","23","0","0.681159","188","0","0","4","4","0","88","290","0","16","0","16","22","0","22","0","22","35","0","22","0","88","290","0","16","0","16","22","0","22","0","22","35","0","22","0","0","0","8","0","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","5"
"L3444","JsonIOException","com.google.gson.JsonIOException","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonIOException.java","25","1","45","2","0","0","0","0","0","0","0","0","0","0","0","3","1","8","13","3","6","0.5","0.52","13","13","2","2","0.52","13","1","1","0","0","1","12","21","2","0","1","0","3","0","3","0","6","3","0","6","0","12","21","2","0","1","0","3","0","3","0","6","3","0","6","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L2429","JsonNull","com.google.gson.JsonNull","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonNull.java","26","1","67","2","0","0","0","0","0","0","0","0","3","0","0","5","1","15","2","0","4","1","0.6","27","26","5","0","0.6","27","1","1","0","0","1","18","42","1","16","1","0","4","1","4","0","25","3","1","25","0","18","42","1","16","1","0","4","1","4","0","25","3","1","25","0","0","0","6","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","5"
"L1544","JsonObject","com.google.gson.JsonObject","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonObject.java","32","1","205","2","0","0","0","0","0","0","0","0","1","1","1","25","5","40","74","12","29","0.888889","0.618182","102","102","16","2","0.618182","102","1","1","0","0","1","63","174","1","19","1","3","17","0","17","0","38","20","0","38","0","63","174","1","19","1","3","17","0","17","0","38","20","0","38","0","0","0","7","0","1","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","2"
"L1224","JsonParseException","com.google.gson.JsonParseException","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonParseException.java","32","1","64","2","0","0","0","0","0","0","0","0","0","0","0","3","0","50","17","0","3","1","0.72093","31","31","4","0","0.72093","31","0","0","2","2","0","12","33","1","0","1","0","3","0","3","0","3","3","0","3","0","12","33","1","0","1","0","3","0","3","0","3","3","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L723","JsonParser","com.google.gson.JsonParser","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonParser.java","34","1","112","2","0","0","0","0","0","0","0","0","1","2","2","14","8","7","31","10","17","1","0.3875","31","31","8","0","0.3875","31","0","0","0","0","0","49","79","0","0","0","0","7","0","7","0","7","20","0","7","0","49","79","0","0","0","0","7","0","7","0","7","20","0","7","0","0","0","6","0","4","0","0","3","0","0","0","0","6","1","0","0","0","0","0","0","0"
"L1557","JsonPrimitive","com.google.gson.JsonPrimitive","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonPrimitive.java","33","1","295","2","0","0","0","0","0","0","0","0","2","2","1","53","3","42","97","2","25","0.826087","0.469636","116","110","19","4","0.469636","116","1","1","0","0","1","131","263","1","28","1","12","23","0","22","0","44","53","0","43","0","131","263","1","28","1","12","23","0","22","0","44","53","0","43","0","0","0","17","0","0","0","0","0","1","1","0","0","9","0","0","0","0","0","0","0","6"
"L6519","JsonStreamParser","com.google.gson.JsonStreamParser","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonStreamParser.java","52","1","122","2","0","0","0","0","0","0","0","0","2","1","1","12","8","2","7","7","12","1","0.54023","47","47","6","0","0.54023","47","0","0","0","0","0","40","71","2","0","2","0","5","0","5","0","5","17","0","5","0","40","71","2","0","2","0","5","0","5","0","5","17","0","5","0","0","0","1","0","4","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L1269","JsonSyntaxException","com.google.gson.JsonSyntaxException","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/JsonSyntaxException.java","25","1","47","2","0","0","0","0","0","0","0","0","0","0","0","3","1","33","25","3","6","0.5","0.538462","14","14","2","2","0.538462","14","1","1","0","0","1","12","23","2","0","1","0","3","0","3","0","6","3","0","6","0","12","23","2","0","1","0","3","0","3","0","6","3","0","6","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L853","TypeAdapter<T extends Object>","com.google.gson.TypeAdapter","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/TypeAdapter.java","119","1","290","2","0","0","0","0","0","0","0","0","3","1","1","12","6","129","82","6","15","1","0.811715","194","193","10","0","0.766798","194","0","0","82","82","0","45","158","0","0","0","0","9","0","9","0","9","20","0","9","0","59","172","0","0","0","0","11","0","11","0","18","27","0","18","0","0","0","11","0","0","0","0","0","2","0","0","0","7","0","0","2","0","0","0","0","0"
"L7448","CommentsTest","com.google.gson.CommentsTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/CommentsTest.java","27","1","45","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","3","4","1","0.3","6","6","2","0","0.3","6","0","0","0","0","0","14","19","0","0","0","0","1","0","1","0","1","3","0","1","0","14","19","3","5","0","0","1","0","1","0","21","3","0","13","0","0","0","5","0","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L7708","DefaultDateTypeAdapterTest","com.google.gson.DefaultDateTypeAdapterTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/DefaultDateTypeAdapterTest.java","35","1","205","2","0","0","0","0","0","0","0","0","4","1","1","24","3","0","0","8","23","0.0833333","0.0314465","5","5","1","11","0.0314465","5","0","0","0","0","0","154","171","0","0","0","0","15","0","11","0","15","93","0","11","0","154","171","0","0","0","0","15","0","11","0","15","93","0","11","0","0","0","34","1","11","10","0","0","1","0","0","0","33","0","2","0","0","0","0","0","0"
"L7750","DefaultInetAddressTypeAdapterTest","com.google.gson.DefaultInetAddressTypeAdapterTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/DefaultInetAddressTypeAdapterTest.java","28","1","45","2","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","3","5","0.5","0.25","5","5","1","1","0.25","5","0","0","0","0","0","15","18","1","0","1","0","2","0","1","1","2","7","0","1","1","15","18","1","0","1","0","2","0","1","1","2","7","0","1","1","0","0","5","1","3","4","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L7757","DefaultMapJsonSerializerTest","com.google.gson.DefaultMapJsonSerializerTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/DefaultMapJsonSerializerTest.java","31","1","64","2","0","0","0","0","0","0","0","0","2","0","0","3","4","0","0","7","10","0.25","0.171429","6","6","1","3","0.171429","6","0","0","0","0","0","29","34","1","0","1","0","3","0","3","0","3","20","0","3","0","29","34","4","10","1","0","3","0","3","0","43","20","0","27","0","0","0","16","0","13","9","0","3","1","0","0","1","15","0","0","0","0","0","0","0","0"
"L7773","ExposeAnnotationExclusionStrategyTest","com.google.gson.ExposeAnnotationExclusionStrategyTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","31","1","89","2","0","0","0","0","0","0","0","0","1","0","0","7","2","0","0","3","10","0.142857","0.125","5","5","1","6","0.0961538","5","0","0","0","0","0","35","43","1","0","1","0","7","0","6","0","7","18","0","6","0","47","59","6","0","6","0","7","5","6","0","7","18","5","6","0","0","0","26","1","24","18","0","0","0","0","0","7","20","0","0","0","0","0","0","0","6"
"L7796","FieldAttributesTest","com.google.gson.FieldAttributesTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/FieldAttributesTest.java","33","1","83","2","0","0","0","0","0","0","0","0","2","1","1","8","3","0","0","8","15","0.142857","0.136364","6","6","1","6","0.125","6","0","0","0","0","0","38","47","1","0","1","0","7","0","6","1","7","18","0","6","1","42","51","5","5","2","0","7","1","6","1","27","18","1","18","1","0","1","30","1","15","14","0","1","1","0","0","1","23","0","1","0","0","0","0","0","6"
"L12876","GenericArrayTypeTest","com.google.gson.GenericArrayTypeTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java","34","1","57","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","3","6","0.333333","0.230769","6","6","1","2","0.230769","6","0","0","0","0","0","20","24","1","0","1","0","3","0","2","1","3","10","0","2","1","20","24","4","15","1","0","3","0","2","1","63","10","0","38","1","0","0","18","0","7","7","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0"
"L12897","GsonBuilderTest","com.google.gson.GsonBuilderTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonBuilderTest.java","32","1","87","2","0","0","0","0","0","0","0","0","4","1","1","5","5","0","0","5","9","0.2","0.128205","5","5","1","4","0.0909091","5","0","0","0","0","0","34","40","1","0","1","0","4","0","4","0","4","10","0","4","0","50","56","6","0","6","0","6","0","6","0","13","12","0","13","0","0","0","26","2","6","4","0","3","2","0","0","1","24","0","0","0","0","0","0","0","0"
"L12929","GsonTest","com.google.gson.GsonTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTest.java","35","1","80","2","0","0","0","0","0","0","0","0","1","0","0","2","8","0","0","10","12","0.333333","0.147059","5","5","1","2","0.139535","6","0","0","0","0","0","29","37","2","0","2","0","2","0","2","0","2","8","0","2","0","37","46","2","0","2","0","5","0","5","0","12","10","0","12","0","0","0","18","0","8","8","0","0","1","0","0","0","17","0","0","0","0","0","0","0","0"
"L12957","GsonTypeAdapterTest","com.google.gson.GsonTypeAdapterTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","31","1","148","2","0","0","0","0","0","0","0","0","2","1","1","12","8","0","0","7","14","0.333333","0.0921053","7","7","2","4","0.0642202","7","0","0","0","0","0","69","84","1","0","1","0","7","0","5","1","7","41","0","5","1","102","118","3","0","3","0","12","0","10","1","12","47","0","10","1","0","0","47","2","11","9","0","2","3","0","0","0","42","0","2","2","0","0","0","0","0"
"L13040","InnerClassExclusionStrategyTest","com.google.gson.InnerClassExclusionStrategyTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/InnerClassExclusionStrategyTest.java","28","1","58","2","0","0","0","0","0","0","0","0","1","0","0","4","3","0","0","3","7","0.2","0.192308","5","5","1","4","0.166667","5","0","0","0","0","0","21","27","3","0","3","0","4","2","4","0","4","8","2","4","0","25","31","3","0","3","0","4","2","4","0","4","8","2","4","0","0","0","21","0","5","4","0","0","0","0","0","1","17","0","0","0","0","0","0","0","4"
"L13061","JavaSerializationTest","com.google.gson.JavaSerializationTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JavaSerializationTest.java","37","1","75","2","0","0","0","0","0","0","0","0","1","0","0","4","2","0","0","2","6","0.25","0.170732","7","5","1","3","0.170732","7","0","0","0","0","0","34","39","1","0","1","0","4","0","3","0","4","22","0","3","0","34","39","4","15","1","0","4","0","3","0","64","22","0","39","0","0","0","20","0","8","8","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0"
"L13112","JsonArrayTest","com.google.gson.JsonArrayTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonArrayTest.java","26","1","102","2","0","0","0","0","0","0","0","0","5","1","1","7","6","0","0","15","20","0.166667","0.0447761","3","3","1","5","0.0447761","3","0","0","0","0","0","64","77","0","0","0","0","5","0","5","0","5","50","0","5","0","64","77","0","0","0","0","5","0","5","0","5","50","0","5","0","0","0","14","1","25","26","0","0","1","0","0","0","13","0","0","0","0","0","0","0","0"
"L13127","JsonNullTest","com.google.gson.JsonNullTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonNullTest.java","25","1","40","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","3","5","0.333333","0.176471","3","3","1","2","0.176471","3","0","0","0","0","0","14","16","0","0","0","0","2","0","2","0","2","6","0","2","0","14","16","0","0","0","0","2","0","2","0","2","6","0","2","0","0","0","8","1","3","4","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0"
"L13134","JsonObjectTest","com.google.gson.JsonObjectTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonObjectTest.java","28","1","201","2","0","0","0","0","0","0","0","0","14","1","1","15","8","0","0","27","41","0.266667","0.100719","14","14","4","11","0.100719","14","0","0","0","0","0","125","174","0","0","0","0","14","0","14","0","14","94","0","14","0","125","174","0","0","0","0","14","0","14","0","14","94","0","14","0","0","1","26","5","49","50","0","0","1","0","0","1","25","0","4","0","0","0","0","0","0"
"L13161","JsonParserTest","com.google.gson.JsonParserTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonParserTest.java","34","1","119","2","0","0","0","0","0","0","0","0","10","1","1","12","9","0","0","21","31","0.0909091","0.0632911","5","5","1","10","0.0632911","5","0","0","0","0","0","74","86","0","0","0","0","10","0","10","0","10","50","0","10","0","74","86","0","0","0","0","10","0","10","0","10","50","0","10","0","0","0","24","0","28","28","0","0","1","0","0","0","23","0","0","0","0","0","0","0","0"
"L13174","JsonPrimitiveTest","com.google.gson.JsonPrimitiveTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonPrimitiveTest.java","31","1","271","2","0.0489396","1","6","2","0.0829876","0.0995025","20","20","25","1","1","30","3","0","0","23","48","0.0384615","0.0473934","10","5","1","25","0.0473934","10","0","0","0","0","0","201","241","0","0","0","0","25","0","25","0","25","135","0","25","0","201","241","0","0","0","0","25","0","25","0","25","135","0","25","0","0","4","64","6","99","89","9","4","1","0","0","4","51","0","4","0","0","8","0","0","3"
"L13218","JsonStreamParserTest","com.google.gson.JsonStreamParserTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JsonStreamParserTest.java","27","1","74","2","0","0","0","0","0","0","0","0","1","1","1","6","2","0","0","4","9","0.2","0.108696","5","5","1","4","0.108696","5","0","0","0","0","0","41","48","1","0","1","0","5","0","4","1","5","25","0","4","1","41","48","1","0","1","0","5","0","4","1","5","25","0","4","1","0","0","13","0","19","19","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0"
"L13229","LongSerializationPolicyTest","com.google.gson.LongSerializationPolicyTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/LongSerializationPolicyTest.java","27","1","64","2","0","0","0","0","0","0","0","0","4","0","0","4","5","0","0","11","15","0.2","0.157895","6","6","1","4","0.157895","6","0","0","0","0","0","32","38","0","0","0","0","4","0","4","0","4","18","0","4","0","32","38","0","0","0","0","4","0","4","0","4","18","0","4","0","0","0","12","0","16","16","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0"
"L13821","MixedStreamTest","com.google.gson.MixedStreamTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/MixedStreamTest.java","30","1","239","2","0","0","0","0","0","0","0","0","5","1","1","20","8","0","0","27","39","0","0","0","0","0","13","0.00555556","1","0","0","0","0","0","162","188","4","0","4","0","12","0","12","0","12","98","0","12","0","179","210","9","15","6","0","16","0","14","0","76","102","0","50","0","0","3","46","3","30","26","0","3","1","0","0","3","45","1","3","0","0","0","0","0","0"
"L13879","MockExclusionStrategy","com.google.gson.MockExclusionStrategy","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/MockExclusionStrategy.java","25","1","43","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","0","3","0.25","0.272727","6","6","1","3","0.272727","6","1","1","0","0","1","16","19","2","0","2","0","3","0","3","0","3","4","0","3","0","16","19","2","0","2","0","3","0","3","0","3","4","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L13892","ObjectTypeAdapterTest","com.google.gson.ObjectTypeAdapterTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ObjectTypeAdapterTest.java","25","1","63","2","0","0","0","0","0","0","0","0","1","0","0","5","4","0","0","4","9","0","0","0","0","0","6","0","0","0","0","0","0","0","28","34","2","0","2","0","5","0","5","0","5","14","0","5","0","33","39","4","0","4","0","5","0","5","0","5","14","0","5","0","0","0","16","0","13","9","0","4","0","0","0","0","16","0","0","0","0","0","0","0","0"
"L13915","OverrideCoreTypeAdaptersTest","com.google.gson.OverrideCoreTypeAdaptersTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/OverrideCoreTypeAdaptersTest.java","28","1","77","2","0","0","0","0","0","0","0","0","2","0","0","3","5","0","0","9","12","0.25","0.0833333","3","3","1","3","0.0612245","3","0","0","0","0","0","33","37","2","0","2","0","3","0","3","0","3","15","0","3","0","46","50","2","0","2","0","7","0","7","0","21","20","0","21","0","0","0","26","1","20","20","0","0","3","0","0","0","23","0","1","0","0","0","0","0","0"
"L13941","ParameterizedTypeFixtures","com.google.gson.ParameterizedTypeFixtures","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeFixtures.java","36","1","177","2","0.0754717","1","6","1","0.0774648","0.0901639","11","11","0","0","0","0","0","0","0","0","0","1","0.8","8","8","1","0","0.122302","17","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","122","142","2","4","2","4","11","1","10","0","11","63","1","10","0","0","0","50","5","5","0","13","5","1","0","1","5","28","0","0","1","0","0","0","0","6"
"L14001","ParameterizedTypeTest","com.google.gson.ParameterizedTypeTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ParameterizedTypeTest.java","34","1","57","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","2","5","0.333333","0.222222","6","6","1","2","0.222222","6","0","0","0","0","0","21","24","1","0","1","0","3","0","2","1","3","11","0","2","1","21","24","4","10","1","0","3","0","2","1","43","11","0","26","1","0","0","15","0","9","9","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0"
"L13994","PrimitiveTypeAdapter","com.google.gson.PrimitiveTypeAdapter","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/PrimitiveTypeAdapter.java","30","1","73","2","0","0","0","0","0","0","0","0","1","3","3","12","2","1","1","4","5","0.5","0.166667","8","6","1","1","0.166667","8","0","0","0","0","0","40","44","0","0","0","0","1","0","1","0","1","22","0","1","0","40","44","0","0","0","0","1","0","1","0","1","22","0","1","0","0","0","6","3","5","0","0","5","0","1","0","3","5","0","0","0","0","0","0","0","0"
"L14058","VersionExclusionStrategyTest","com.google.gson.VersionExclusionStrategyTest","L106","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/VersionExclusionStrategyTest.java","28","1","55","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","3","6","0.25","0.217391","5","5","1","3","0.178571","5","0","0","0","0","0","18","22","1","0","1","0","3","0","3","0","3","9","0","3","0","23","28","2","0","2","0","3","1","3","0","3","9","1","3","0","0","0","18","0","10","9","0","0","0","0","0","1","12","0","0","0","0","0","0","0","6"
"L195","CodeGen","com.google.gson.codegen.CodeGen","L182","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/CodeGen.java","24","1","53","2","0","0","0","0","0","0","0","0","1","1","1","5","0","1","1","0","4","0.333333","0.111111","3","3","1","2","0.111111","3","0","0","0","0","0","24","30","0","1","0","1","4","0","2","0","4","12","0","2","0","24","30","0","1","0","1","4","0","2","0","4","12","0","2","0","0","0","9","0","5","1","0","1","0","0","0","1","9","0","0","0","0","2","0","0","0"
"L256","GeneratedTypeAdapterProcessor","com.google.gson.codegen.GeneratedTypeAdapterProcessor","L182","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/GeneratedTypeAdapterProcessor.java","34","1","61","2","0","0","0","0","0","0","0","0","1","2","2","4","3","0","0","7","9","0","0","0","0","0","2","0","0","0","0","0","0","0","26","28","0","0","0","0","2","0","1","0","2","14","0","1","0","26","28","0","0","0","0","2","0","1","0","2","14","0","1","0","0","0","7","2","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L290","JavaWriter","com.google.gson.codegen.JavaWriter","L182","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/codegen/src/main/java/com/google/gson/codegen/JavaWriter.java","33","1","443","2","0.108194","1","10","2","0.0583942","0.0816327","24","24","2","4","3","73","1","1","1","0","27","0.857143","0.22372","83","81","18","3","0.220159","83","0","0","0","0","0","288","405","6","0","6","0","27","0","20","0","27","183","0","20","0","294","411","10","0","10","0","27","4","20","0","27","183","4","20","0","0","1","54","2","7","3","9","2","1","0","0","0","34","0","5","0","0","0","0","0","10"
"L751","GraphAdapterBuilder","com.google.gson.graph.GraphAdapterBuilder","L741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/main/java/com/google/gson/graph/GraphAdapterBuilder.java","43","1","308","2","0","0","0","0","0","0","0","0","1","1","1","7","6","1","8","6","10","0.2","0.121212","4","4","1","4","0.286307","69","0","0","0","0","0","29","38","2","0","2","0","4","0","4","0","4","13","0","4","0","172","266","11","0","11","0","15","0","10","0","22","93","0","17","0","0","1","40","0","9","0","0","6","1","0","1","2","36","0","2","1","0","0","0","0","1"
"L1031","GraphAdapterBuilderTest","com.google.gson.graph.GraphAdapterBuilderTest","L741","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/extras/src/test/java/com/google/gson/graph/GraphAdapterBuilderTest.java","28","1","197","2","0","0","0","0","0","0","0","0","8","0","0","8","7","0","0","13","21","0","0","0","0","0","9","0","0","0","0","0","0","0","121","147","0","0","0","0","8","0","8","0","8","72","0","8","0","144","170","9","20","6","0","11","0","8","0","91","77","0","56","0","0","0","47","0","29","22","0","7","1","0","0","0","46","0","0","0","0","0","0","0","0"
